timestamp,score,ear,gaze_dev,head_yaw,blink_rate,yawn_detected,profile,label,recommendation,source
2026-05-03 21:36:50,2.03,0.114,25.13,17.49,5.02,1,fatigue,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-01 15:37:10,8.07,0.136,-3.47,5.67,5.55,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-03 06:02:10,8.92,0.268,-0.4,-8.39,7.67,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 03:44:00,9.62,0.261,7.79,6.42,19.86,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 12:55:00,9.3,0.253,0.37,5.65,15.32,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 19:52:20,6.77,0.084,21.01,-5.53,32.88,0,mildly_distracted,medium,,synthetic
2026-05-01 18:34:40,9.28,0.201,4.17,-2.55,19.93,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 22:46:10,5.05,0.291,25.0,35.57,30.09,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 02:00:10,8.67,0.348,7.18,22.93,23.19,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-01 20:00:20,7.84,0.204,2.46,25.0,21.38,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 02:28:10,7.7,0.136,8.79,14.03,12.02,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-02 06:33:30,8.09,0.152,-6.8,-15.51,17.89,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 05:35:40,8.89,0.218,11.4,-2.42,21.26,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 13:23:00,8.77,0.237,8.0,-3.21,7.05,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-03 10:53:50,9.22,0.29,2.41,3.71,9.01,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 20:36:40,7.46,0.01,5.95,2.62,0.0,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-03 21:10:30,2.52,0.114,-40.39,29.88,27.2,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 13:11:20,8.35,0.147,-4.51,0.55,9.12,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-01 11:55:50,9.39,0.281,-3.45,-8.44,16.96,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 09:41:00,6.31,0.241,29.82,-6.18,39.76,0,mildly_distracted,medium,,synthetic
2026-05-03 12:17:40,6.97,0.03,11.0,9.79,6.3,0,fatigue,medium,,synthetic
2026-05-02 10:50:50,9.3,0.261,5.32,2.72,16.13,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 11:15:50,8.94,0.249,-0.64,0.62,9.13,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 06:25:50,8.1,0.147,-4.43,0.27,6.05,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-02 22:20:00,7.73,0.01,-3.25,4.48,7.95,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-02 17:09:00,8.28,0.191,6.32,2.76,1.5,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-03 11:23:20,5.27,0.183,-17.33,37.12,23.14,0,heavily_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 04:47:10,9.02,0.284,4.36,-7.0,5.82,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 05:36:20,7.89,0.264,15.99,14.03,23.16,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 16:55:00,5.86,0.087,15.74,15.98,1.83,0,fatigue,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 10:09:10,9.09,0.3,12.9,6.25,21.2,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 10:38:50,6.86,0.179,23.88,6.12,37.9,0,mildly_distracted,medium,,synthetic
2026-05-03 17:28:30,9.59,0.32,-5.64,-4.18,15.83,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-04 00:28:00,4.6,0.336,25.38,39.83,23.1,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-01 18:24:40,9.1,0.272,-3.55,5.68,9.17,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 06:01:30,5.67,0.314,31.25,1.17,6.99,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 16:13:10,3.93,0.339,28.74,40.0,21.82,0,mildly_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 11:58:50,7.59,0.083,-10.54,-0.19,10.46,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-03 21:55:00,3.23,0.354,32.77,-52.52,29.46,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 07:21:50,9.08,0.359,1.52,-7.11,4.0,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 21:58:40,5.59,0.236,-24.15,24.51,20.03,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 22:31:20,3.87,0.251,31.15,25.17,6.54,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 20:49:30,3.99,0.117,-36.99,-1.86,16.11,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 03:30:10,8.03,0.171,9.92,-17.36,27.09,0,heavily_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 22:12:50,2.65,0.134,67.48,-27.27,20.36,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-01 19:41:40,9.28,0.367,6.96,-0.51,10.16,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 10:35:30,7.54,0.261,12.71,13.87,2.0,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 21:06:40,2.63,0.225,18.04,32.82,7.43,1,fatigue,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 06:34:20,8.52,0.306,2.45,-18.95,12.98,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-04 00:05:30,6.62,0.328,22.3,23.8,25.44,0,mildly_distracted,medium,,synthetic
2026-05-01 23:01:10,6.33,0.336,28.33,8.27,12.73,0,mildly_distracted,medium,,synthetic
2026-05-03 23:05:50,6.87,0.17,15.29,13.59,9.94,0,mildly_distracted,medium,,synthetic
2026-05-01 10:26:20,9.45,0.263,1.0,-10.95,23.29,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 23:51:50,6.03,0.133,26.16,-1.34,19.03,0,mildly_distracted,medium,,synthetic
2026-05-01 10:24:20,9.49,0.217,-7.53,-0.99,33.68,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 22:34:10,3.08,0.143,51.8,25.17,25.6,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 12:53:50,8.43,0.175,1.44,-2.07,8.64,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 12:26:20,6.89,0.115,9.2,18.27,6.01,0,fatigue,medium,,synthetic
2026-05-04 00:02:40,4.87,0.18,36.47,9.23,26.23,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 22:46:10,4.75,0.263,16.87,15.62,12.64,1,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 17:23:20,8.93,0.253,1.11,-0.56,7.82,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-02 05:10:10,9.16,0.309,3.83,-2.03,8.85,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-03 20:56:00,3.94,0.064,5.33,21.71,2.08,1,fatigue,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-01 19:39:50,8.62,0.241,4.12,-6.27,4.0,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 20:22:10,2.45,0.274,-55.96,-40.59,23.2,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 06:30:20,8.77,0.312,10.94,-14.57,19.7,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-01 21:40:50,7.54,0.222,21.43,-2.8,25.43,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 22:31:40,8.77,0.107,6.5,-1.46,32.75,0,heavily_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 23:03:40,6.92,0.249,20.2,12.37,12.43,0,mildly_distracted,medium,,synthetic
2026-05-03 12:16:30,6.9,0.084,2.0,17.81,2.58,0,fatigue,medium,,synthetic
2026-05-01 18:28:10,9.35,0.298,3.27,7.38,11.8,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-01 13:36:50,8.52,0.2,1.76,1.79,7.33,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 21:33:40,8.87,0.258,-1.73,1.77,6.46,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 14:22:10,8.26,0.211,4.86,13.0,10.51,0,heavily_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 22:38:10,3.43,0.294,40.62,-31.16,24.04,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 22:17:40,3.68,0.074,-13.22,15.49,0.0,1,fatigue,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 13:51:10,6.79,0.149,21.61,8.27,18.98,0,mildly_distracted,medium,,synthetic
2026-05-02 16:15:00,5.93,0.061,-15.82,15.33,8.72,0,fatigue,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 11:22:50,5.06,0.428,-68.0,12.8,23.7,0,heavily_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 11:12:10,9.59,0.259,4.36,9.86,30.05,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-02 03:26:30,5.33,0.262,-46.67,-2.33,33.68,0,heavily_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 21:32:30,3.08,0.439,45.03,4.4,29.98,1,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 20:05:00,6.09,0.198,-23.88,-12.96,15.79,0,heavily_distracted,medium,,synthetic
2026-05-02 12:45:20,7.61,0.133,3.62,15.05,8.56,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-04 00:01:20,6.21,0.097,25.13,-4.3,47.11,0,mildly_distracted,medium,,synthetic
2026-05-03 19:32:50,8.19,0.174,2.62,15.74,17.11,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 01:46:10,5.78,0.201,19.0,24.37,12.08,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 02:20:50,7.7,0.027,-7.32,-2.44,8.32,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-01 14:26:10,9.04,0.346,14.89,1.86,31.71,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 04:02:20,9.43,0.292,8.49,2.15,13.81,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 06:35:00,7.64,0.203,6.43,-21.61,10.85,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 16:28:20,5.55,0.2,21.24,28.68,22.3,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 23:37:30,6.67,0.208,24.64,-5.02,20.49,0,mildly_distracted,medium,,synthetic
2026-05-01 09:01:00,8.35,0.227,9.02,20.22,38.41,0,heavily_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 02:27:30,5.09,0.059,1.27,-3.62,3.14,1,fatigue,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 13:12:20,7.41,0.318,24.21,3.27,22.39,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 23:18:00,6.44,0.235,29.12,8.89,33.91,0,mildly_distracted,medium,,synthetic
2026-05-03 23:28:50,6.21,0.105,25.55,-1.89,26.96,0,mildly_distracted,medium,,synthetic
2026-05-03 03:44:50,7.58,0.23,15.49,11.1,12.05,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 12:26:50,8.61,0.209,1.42,-1.07,7.45,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-03 23:16:30,6.32,0.284,29.94,-1.36,19.94,0,mildly_distracted,medium,,synthetic
2026-05-03 09:02:40,6.35,0.27,-14.58,5.72,38.4,1,mildly_distracted,medium,,synthetic
2026-05-02 14:56:50,4.97,0.103,26.7,-3.72,1.32,0,fatigue,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 06:19:00,6.95,0.503,-14.24,-29.65,20.2,0,heavily_distracted,medium,,synthetic
2026-05-03 11:21:10,2.49,0.357,-49.99,-43.45,41.26,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 10:52:10,9.93,0.287,-3.93,0.81,25.13,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 09:10:00,8.94,0.363,14.81,-6.33,35.17,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 22:34:50,2.3,0.464,-36.27,-4.57,4.66,1,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 20:32:50,3.78,0.353,76.03,28.7,46.43,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 22:16:10,1.65,0.301,55.38,-42.8,8.36,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-01 22:44:20,9.38,0.236,-1.16,9.63,22.97,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 12:14:50,6.35,0.286,28.74,11.71,26.33,0,mildly_distracted,medium,,synthetic
2026-05-01 20:06:40,7.49,0.315,23.55,2.4,21.18,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 22:39:10,5.86,0.27,27.32,18.71,21.16,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-01 13:33:50,7.72,0.29,11.75,-22.0,14.67,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 23:12:20,8.0,0.24,6.46,15.23,0.0,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-02 06:21:10,9.31,0.253,2.39,10.67,19.91,0,heavily_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 23:12:00,6.55,0.234,28.91,8.22,24.88,0,mildly_distracted,medium,,synthetic
2026-05-03 19:05:40,5.13,0.135,-29.47,6.52,12.0,0,moderate_focus,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-04 00:28:10,6.64,0.205,18.9,20.98,25.85,0,mildly_distracted,medium,,synthetic
2026-05-01 09:26:40,6.38,0.05,-15.99,1.3,5.72,0,fatigue,medium,,synthetic
2026-05-01 15:17:10,5.08,0.288,30.36,19.46,14.5,0,moderate_focus,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-01 10:15:10,8.79,0.276,-10.17,7.47,10.44,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 23:28:40,5.25,0.205,24.35,27.72,28.51,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 22:24:30,3.77,0.334,-59.77,-26.56,21.87,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 22:58:40,7.4,0.15,-8.51,24.5,20.65,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 06:11:30,5.63,0.26,17.25,36.21,18.27,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 15:49:30,9.15,0.302,-4.24,4.0,7.33,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-03 16:58:30,9.07,0.328,-3.24,-4.45,1.48,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-03 22:01:10,3.17,0.267,25.26,-50.46,2.0,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 04:30:40,6.83,0.247,-20.05,-18.09,20.9,0,heavily_distracted,medium,,synthetic
2026-05-03 01:15:00,6.4,0.087,-17.55,7.54,7.06,0,fatigue,medium,,synthetic
2026-05-03 19:08:10,7.33,0.08,-3.09,22.94,26.42,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 22:32:00,2.12,0.08,32.0,-45.43,47.33,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 02:08:40,7.26,0.104,13.68,9.66,12.41,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-03 13:50:20,8.94,0.241,-11.45,10.23,37.43,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 11:04:10,8.32,0.16,-5.46,4.35,6.7,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 13:56:40,4.47,0.203,-31.5,-24.17,30.09,0,heavily_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 18:37:00,7.55,0.195,-5.73,17.38,5.84,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-01 19:42:00,9.46,0.321,0.55,-2.85,13.44,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 21:31:50,9.78,0.357,7.89,8.0,20.57,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 17:54:40,7.29,0.436,12.72,28.56,20.08,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 08:26:40,4.86,0.233,48.02,10.74,35.84,0,heavily_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 21:01:40,3.62,0.111,18.56,12.38,8.56,1,fatigue,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 05:12:50,8.52,0.241,1.22,2.39,4.04,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-03 22:38:40,3.68,0.313,35.87,-22.38,2.0,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 12:55:30,9.15,0.273,-1.56,7.6,11.3,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-04 00:12:00,5.91,0.193,16.67,23.23,8.39,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 20:41:10,2.84,0.204,-38.43,-31.68,42.3,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 09:28:00,3.51,0.3,-46.86,-18.43,2.65,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 06:31:10,9.34,0.251,0.82,4.01,18.27,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-04 00:14:30,5.78,0.203,23.48,17.92,15.66,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 21:15:50,9.42,0.263,4.46,0.31,18.53,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 23:14:30,6.39,0.302,26.18,18.46,28.88,0,mildly_distracted,medium,,synthetic
2026-05-03 16:15:50,7.76,0.153,-10.42,-2.22,0.82,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-02 21:33:00,9.32,0.253,4.3,-4.84,16.25,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 21:29:20,3.9,0.174,-56.38,-7.65,8.07,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-01 18:26:50,8.79,0.271,-1.91,6.21,4.55,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 04:08:30,6.12,0.327,-23.09,18.33,10.63,0,heavily_distracted,medium,,synthetic
2026-05-01 23:19:30,8.71,0.187,1.85,4.81,14.01,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 12:07:30,8.76,0.215,9.77,-4.93,16.13,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-01 19:26:40,8.64,0.166,3.05,-2.52,11.85,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 18:57:50,9.51,0.517,10.94,4.41,26.38,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 10:54:00,9.42,0.261,7.72,-2.47,16.48,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 02:28:00,7.42,0.13,12.06,13.34,13.72,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-03 05:47:00,8.82,0.18,4.45,-0.83,14.4,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 22:44:20,7.2,0.213,21.56,2.3,20.08,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-01 20:07:10,4.72,0.182,32.13,16.05,16.56,0,moderate_focus,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 22:57:40,9.33,0.296,5.89,12.71,20.59,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 20:21:10,9.54,0.388,5.36,-2.68,15.05,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 20:44:00,3.36,0.08,28.78,-27.98,15.38,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 18:20:30,7.91,0.132,7.35,4.88,4.0,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 20:32:10,2.44,0.347,45.36,-44.1,23.22,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 14:22:30,6.54,0.092,-16.89,4.82,7.09,0,fatigue,medium,,synthetic
2026-05-01 16:13:40,9.12,0.353,-2.95,-4.53,1.0,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-03 23:35:00,5.7,0.319,36.04,10.47,28.55,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 21:05:20,2.84,0.201,33.29,28.01,0.0,0,fatigue,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 05:27:50,4.67,0.109,-8.83,15.13,1.1,1,fatigue,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 11:30:30,8.77,0.252,1.79,-1.3,6.72,0,hyperfocus,high,[OK] Concentración óptima,synthetic
2026-05-02 00:30:10,7.53,0.021,-5.95,-1.09,0.0,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-03 19:27:30,4.6,0.242,23.91,27.22,2.0,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 11:00:30,7.02,0.306,19.96,-22.0,27.32,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 08:01:00,8.21,0.236,13.03,-12.26,17.81,0,heavily_distracted,high,[OK] Concentración óptima,synthetic
2026-05-02 09:09:20,6.06,0.274,29.41,-2.72,12.55,0,moderate_focus,medium,,synthetic
2026-05-01 18:36:20,9.17,0.296,-0.17,-4.51,9.32,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-02 08:34:30,5.49,0.425,-53.76,1.24,31.52,0,heavily_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-01 19:58:20,8.62,0.212,1.22,13.42,16.75,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 21:16:50,0.04,0.327,-40.23,32.38,5.6,1,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-02 21:57:40,5.13,0.392,41.02,12.45,30.38,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-01 09:12:50,4.77,0.231,35.0,-14.99,22.77,0,moderate_focus,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 09:10:40,5.67,0.214,-29.48,-11.39,18.96,0,moderate_focus,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-02 05:29:30,3.53,0.174,36.07,21.44,17.82,0,mildly_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-01 19:03:30,8.57,0.194,2.79,8.32,7.91,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-04 00:08:30,4.24,0.158,38.29,13.14,28.48,0,mildly_distracted,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 22:25:40,3.91,0.351,-50.48,-22.1,16.63,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 16:33:40,8.59,0.218,-5.23,12.14,14.17,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-01 20:29:10,7.55,0.124,4.16,15.33,6.69,0,fatigue,high,[OK] Concentración óptima,synthetic
2026-05-03 22:47:50,6.91,0.237,18.68,20.46,30.47,0,mildly_distracted,medium,,synthetic
2026-05-03 12:19:10,5.52,0.055,-6.01,33.37,6.49,0,fatigue,medium,[WARN] Descansa en 10 minutos (concentración 4.0-6.0),synthetic
2026-05-03 11:13:10,9.25,0.289,-0.84,-5.85,12.13,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 22:22:40,3.13,0.311,-29.92,-41.88,10.08,0,heavily_distracted,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-01 15:27:30,7.97,0.34,-18.7,-3.04,16.95,0,moderate_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 00:47:20,6.7,0.317,24.85,17.1,31.18,0,mildly_distracted,medium,,synthetic
2026-05-02 08:52:30,8.28,0.283,5.78,16.04,5.26,0,mildly_distracted,high,[OK] Concentración óptima,synthetic
2026-05-03 20:49:00,3.7,0.041,6.72,22.36,0.99,1,fatigue,low,[CRITICO] ¡DESCANSA AHORA! Concentración muy baja (< 4.0),synthetic
2026-05-03 11:14:00,8.76,0.228,1.45,-3.14,8.51,0,deep_focus,high,[OK] Concentración óptima,synthetic
2026-05-03 01:25:30,9.28,0.333,-0.36,0.54,10.93,0,hyperfocus,high,[OK] Concentración óptima,synthetic
